asset_id,type,material,install_year,length_m,lat,long,soil_type,slope_grade,region,tree_density,traffic,snapshot_date,rainfall_mm,avg_temp_c,soil_moisture_pc,num_prev_failures,last_repair_date,failure_next_30d,failure_type_predicted,risk_score,recommended_action,recommended_priority,emergency_response,issue_description
SP-002,sewer_pipe,PVC,2021,917.306586363432,38.349732792240125,-122.08629826679652,sand,0.8744490380033971,San Mateo,high,high,2024-12-01,86.7,15.4,17.9,17,2024-12-24,True,rupture,74,schedule_repair,2,True,critical damage
SP-002,storm_drain,aluminum,1957,917.306586363432,38.349732792240125,-122.08629826679652,loam,6.210726183279711,San Francisco,low,medium,2025-01-01,81.5,13.8,36.6,17,2025-01-12,True,erosion,78,schedule_repair,3,False,soil erosion around asset
SP-002,storm_drain,concrete,2007,917.306586363432,38.349732792240125,-122.08629826679652,loam,24.479842495630223,Sonoma,medium,high,2025-02-01,50.8,13.4,40.7,8,2025-02-23,True,leak,69,schedule_repair,1,False,fluid loss detected
SP-002,electrical_conduit,cast_iron,1975,917.306586363432,38.349732792240125,-122.08629826679652,loam,20.716819899984415,Napa,low,extreme,2025-03-01,105.9,20.3,34.7,1,2025-03-19,True,leak,68,schedule_repair,3,False,minor leak observed
SP-002,electrical_conduit,ductile_iron,1933,917.306586363432,38.349732792240125,-122.08629826679652,bedrock,14.911553494580302,San Francisco,low,medium,2025-04-01,123.9,15.1,12.0,3,2025-04-13,True,crack,72,schedule_repair,3,False,minor crack observed
SP-002,road,asphalt,2002,917.306586363432,38.349732792240125,-122.08629826679652,fill,23.221740874398417,Napa,high,extreme,2025-05-01,51.9,14.1,16.0,17,2025-05-07,True,erosion,85,schedule_repair,2,True,erosion undermining structure
SP-002,storm_drain,PVC,1993,917.306586363432,38.349732792240125,-122.08629826679652,sand,11.157894250004425,Santa Clara,high,medium,2025-06-01,12.8,17.2,41.8,16,2025-06-14,False,none,46,routine_maintenance,5,False,normal operation
SP-002,gas_line,concrete,1974,917.306586363432,38.349732792240125,-122.08629826679652,silt,24.568581092482123,Santa Clara,medium,medium,2025-07-01,44.4,12.6,22.5,11,2025-07-12,True,leak,65,schedule_repair,1,False,leak detected
SP-002,sewer_pipe,copper,1972,917.306586363432,38.349732792240125,-122.08629826679652,bedrock,7.444363881628977,Marin,medium,unknown,2025-08-01,20.6,12.8,42.6,15,2025-08-09,True,leak,99,schedule_repair,1,False,fluid loss detected
SP-002,gas_line,polyethylene,1929,917.306586363432,38.349732792240125,-122.08629826679652,loam,6.048552151396931,Alameda,low,unknown,2025-09-01,70.1,16.2,20.7,12,2025-09-23,True,crack,61,schedule_repair,2,True,minor crack observed
SP-002,road,copper,1987,917.306586363432,38.349732792240125,-122.08629826679652,clay,15.963021914370655,Alameda,high,medium,2025-10-01,23.4,14.9,43.1,10,2025-10-21,True,erosion,88,inspect_soon,2,False,erosion detected
SP-002,bridge,clay,2013,917.306586363432,38.349732792240125,-122.08629826679652,bedrock,9.48467517005713,Marin,medium,medium,2025-11-01,69.4,13.5,42.0,13,2025-10-21,False,none,51,monitor,4,False,routine status
RD-003,road,cast_iron,1929,2339.14683730742,38.01473859738015,-122.61503073425796,bedrock,15.671809923735578,Contra Costa,high,medium,2024-12-01,33.1,10.6,31.4,9,,False,none,29,routine_maintenance,4,False,functioning normally
RD-003,storm_drain,clay,1947,2339.14683730742,38.01473859738015,-122.61503073425796,fill,7.661064856489982,Marin,high,high,2025-01-01,110.7,16.2,5.4,18,2025-01-09,True,rupture,71,schedule_repair,1,True,structural weakness
RD-003,storm_drain,cast_iron,2012,2339.14683730742,38.01473859738015,-122.61503073425796,fill,15.461245643410162,Marin,high,none,2025-02-01,4.1,19.8,21.0,16,2025-02-24,False,none,11,monitor,4,False,no issues detected
RD-003,sewer_pipe,corrugated_metal,1949,2339.14683730742,38.01473859738015,-122.61503073425796,fill,6.931972751682313,Alameda,low,low,2025-03-01,83.2,20.2,41.4,8,2025-03-11,True,leak,82,schedule_repair,1,True,water seepage
RD-003,electrical_conduit,polyethylene,1987,2339.14683730742,38.01473859738015,-122.61503073425796,loam,1.3290583063583108,Contra Costa,low,high,2025-04-01,25.4,12.8,40.4,13,2025-04-14,True,blockage,62,schedule_repair,3,False,partial blockage
RD-003,electrical_conduit,clay,1975,2339.14683730742,38.01473859738015,-122.61503073425796,fill,22.795167214940484,Sonoma,medium,low,2025-05-01,0.1,17.2,12.5,4,2025-05-22,True,crack,70,schedule_repair,2,False,structural crack forming
RD-003,sewer_pipe,copper,1981,2339.14683730742,38.01473859738015,-122.61503073425796,sand,22.074015752006687,Santa Clara,medium,high,2025-06-01,130.3,20.3,21.0,2,2025-06-20,False,none,40,routine_maintenance,3,False,no issues detected
RD-003,bridge,cast_iron,1962,2339.14683730742,38.01473859738015,-122.61503073425796,silt,24.257432746792894,Alameda,high,high,2025-07-01,100.7,14.9,38.4,7,2025-07-08,False,none,41,monitor,3,False,functioning normally
RD-003,storm_drain,copper,1950,2339.14683730742,38.01473859738015,-122.61503073425796,sand,17.91925621174949,Contra Costa,low,low,2025-08-01,14.8,21.2,28.1,17,2025-08-24,True,leak,64,schedule_repair,1,False,fluid loss detected
RD-003,electrical_conduit,cast_iron,1924,2339.14683730742,38.01473859738015,-122.61503073425796,fill,17.076578875138516,San Francisco,medium,extreme,2025-09-01,99.5,20.8,38.9,2,2025-09-21,True,erosion,69,schedule_repair,1,False,erosion damage
RD-003,electrical_conduit,concrete,1996,2339.14683730742,38.01473859738015,-122.61503073425796,fill,13.992675126614788,Contra Costa,low,high,2025-10-01,91.7,12.5,38.1,1,2025-10-16,True,corrosion,65,schedule_repair,2,False,corrosion crack forming
RD-003,bridge,polyethylene,1996,2339.14683730742,38.01473859738015,-122.61503073425796,bedrock,3.1978335419252626,San Francisco,low,none,2025-11-01,71.0,13.1,41.3,10,2025-10-16,True,blockage,75,schedule_repair,2,True,jammed drain overflow risk
GL-004,road,PVC,1989,1162.1601898545234,37.88562495076198,-122.16521012433394,silt,4.775526561911446,Santa Clara,low,high,2024-12-01,62.8,12.2,9.7,4,,False,none,54,monitor,3,False,functioning normally
GL-004,sewer_pipe,asphalt,1986,1162.1601898545234,37.88562495076198,-122.16521012433394,sand,7.274054700088627,Napa,medium,unknown,2025-01-01,133.0,12.4,10.8,6,,False,none,58,monitor,5,False,normal operation
GL-004,sewer_pipe,concrete,1945,1162.1601898545234,37.88562495076198,-122.16521012433394,fill,22.24728635034094,Marin,high,none,2025-02-01,36.7,20.9,8.3,13,,False,none,39,monitor,5,False,normal operation
GL-004,sewer_pipe,polyethylene,1922,1162.1601898545234,37.88562495076198,-122.16521012433394,silt,4.3700716092429195,Contra Costa,high,high,2025-03-01,59.7,21.2,42.4,18,,False,none,44,monitor,5,False,no issues detected
GL-004,electrical_conduit,concrete,2003,1162.1601898545234,37.88562495076198,-122.16521012433394,fill,23.06281368753361,Santa Clara,high,extreme,2025-04-01,49.3,10.6,24.0,1,,False,none,21,monitor,3,False,normal operation
GL-004,electrical_conduit,clay,1970,1162.1601898545234,37.88562495076198,-122.16521012433394,sand,13.089890695781326,Napa,high,medium,2025-05-01,115.6,17.1,7.6,8,,False,none,14,routine_maintenance,5,False,routine status
GL-004,electrical_conduit,corrugated_metal,1951,1162.1601898545234,37.88562495076198,-122.16521012433394,silt,17.895387729124046,Marin,high,medium,2025-06-01,137.4,16.8,17.9,9,,False,none,27,routine_maintenance,5,False,routine status
GL-004,storm_drain,polyethylene,1930,1162.1601898545234,37.88562495076198,-122.16521012433394,clay,2.80653347215484,Solano,medium,extreme,2025-07-01,127.4,14.7,19.1,18,,False,none,16,routine_maintenance,4,False,normal operation
GL-004,gas_line,asphalt,1926,1162.1601898545234,37.88562495076198,-122.16521012433394,clay,6.764645935079737,Napa,high,low,2025-08-01,119.6,17.6,37.4,16,,False,none,58,routine_maintenance,3,False,no issues detected
GL-004,road,PVC,1955,1162.1601898545234,37.88562495076198,-122.16521012433394,bedrock,23.95134236505694,Solano,high,high,2025-09-01,147.9,21.4,34.4,6,,False,none,43,monitor,4,False,normal operation
GL-004,storm_drain,ductile_iron,2002,1162.1601898545234,37.88562495076198,-122.16521012433394,bedrock,6.692766800239687,Solano,medium,medium,2025-10-01,104.5,12.0,32.6,17,,False,none,47,monitor,3,False,functioning normally
GL-004,road,cast_iron,2014,1162.1601898545234,37.88562495076198,-122.16521012433394,sand,7.449839696019968,Solano,high,low,2025-11-01,112.6,11.4,5.9,5,,False,none,24,monitor,3,False,functioning normally
SD-005,bridge,PVC,2012,2131.527813711311,38.20467082633642,-122.2233915769047,clay,4.9839667935641545,Sonoma,high,medium,2024-12-01,147.3,10.4,41.4,8,,False,none,42,routine_maintenance,5,False,no issues detected
SD-005,electrical_conduit,composite,2014,2131.527813711311,38.20467082633642,-122.2233915769047,silt,3.2758857411574778,Napa,medium,low,2025-01-01,1.0,14.4,13.6,7,,False,none,50,monitor,4,False,no issues detected
SD-005,gas_line,aluminum,2013,2131.527813711311,38.20467082633642,-122.2233915769047,silt,5.8728649598997,Contra Costa,high,unknown,2025-02-01,95.0,14.1,30.2,8,,False,none,44,monitor,4,False,functioning normally
SD-005,sewer_pipe,composite,1974,2131.527813711311,38.20467082633642,-122.2233915769047,gravel,16.06967623408258,Solano,medium,unknown,2025-03-01,110.8,15.2,7.5,0,,False,none,2,monitor,5,False,functioning normally
SD-005,storm_drain,ductile_iron,1942,2131.527813711311,38.20467082633642,-122.2233915769047,sand,11.409371768881963,Alameda,medium,low,2025-04-01,137.6,16.0,8.3,1,2025-04-09,True,leak,90,inspect_soon,1,False,fluid loss detected
SD-005,storm_drain,asphalt,2002,2131.527813711311,38.20467082633642,-122.2233915769047,loam,13.86187807437475,Alameda,high,high,2025-05-01,132.5,19.1,5.4,3,2025-04-09,False,none,56,monitor,4,False,routine status
SD-005,bridge,concrete,1942,2131.527813711311,38.20467082633642,-122.2233915769047,bedrock,3.1086555228195003,Sonoma,low,none,2025-06-01,126.2,14.7,27.6,17,2025-04-09,False,none,35,routine_maintenance,4,False,normal operation
SD-005,water_pipe,ductile_iron,1947,2131.527813711311,38.20467082633642,-122.2233915769047,fill,20.05272784723767,Solano,low,unknown,2025-07-01,141.8,14.0,30.2,9,2025-04-09,False,none,30,monitor,3,False,no issues detected
SD-005,sewer_pipe,PVC,1944,2131.527813711311,38.20467082633642,-122.2233915769047,fill,19.60350232242651,Sonoma,high,extreme,2025-08-01,80.6,19.9,7.0,0,2025-04-09,False,none,55,routine_maintenance,4,False,functioning normally
SD-005,storm_drain,cast_iron,1973,2131.527813711311,38.20467082633642,-122.2233915769047,loam,0.5966534231049633,San Mateo,high,medium,2025-09-01,1.0,20.2,16.6,9,2025-04-09,False,none,14,monitor,4,False,no issues detected
SD-005,storm_drain,PVC,1953,2131.527813711311,38.20467082633642,-122.2233915769047,loam,9.61831121256674,Sonoma,medium,none,2025-10-01,1.7,12.8,39.1,8,2025-04-09,False,none,45,routine_maintenance,3,False,functioning normally
SD-005,gas_line,ductile_iron,1935,2131.527813711311,38.20467082633642,-122.2233915769047,clay,1.7727198215918551,Marin,medium,extreme,2025-11-01,81.6,13.8,9.1,12,2025-04-09,False,none,27,routine_maintenance,5,False,no issues detected
GL-006,storm_drain,clay,1966,451.5775852390783,38.329369993643326,-122.17343772949306,clay,19.80319335000928,Napa,medium,extreme,2024-12-01,65.2,19.9,13.7,14,2024-12-18,True,blockage,82,schedule_repair,2,True,partial blockage
GL-006,electrical_conduit,clay,2010,451.5775852390783,38.329369993643326,-122.17343772949306,fill,18.436301743770564,Contra Costa,high,extreme,2025-01-01,67.6,11.0,22.0,17,2025-01-13,True,crack,89,schedule_repair,1,False,surface crack detected
GL-006,road,polyethylene,1978,451.5775852390783,38.329369993643326,-122.17343772949306,sand,22.54221425129329,San Mateo,medium,unknown,2025-02-01,60.0,13.9,38.7,12,2025-02-22,True,corrosion,99,schedule_repair,1,False,rust formation
GL-006,sewer_pipe,corrugated_metal,2010,451.5775852390783,38.329369993643326,-122.17343772949306,clay,5.951292770614361,Napa,medium,high,2025-03-01,137.6,15.4,15.2,4,2025-03-07,True,erosion,79,schedule_repair,3,False,erosion undermining structure
GL-006,storm_drain,aluminum,1940,451.5775852390783,38.329369993643326,-122.17343772949306,clay,11.432507623119449,San Mateo,high,high,2025-04-01,53.8,12.2,44.9,1,2025-04-16,True,blockage,84,schedule_repair,3,False,jammed drain overflow risk
GL-006,sewer_pipe,polyethylene,1937,451.5775852390783,38.329369993643326,-122.17343772949306,loam,4.6571879522940485,Alameda,high,low,2025-05-01,128.3,12.2,19.2,6,2025-05-18,True,leak,94,inspect_soon,2,True,water seepage
GL-006,gas_line,composite,1979,451.5775852390783,38.329369993643326,-122.17343772949306,bedrock,9.312205402477927,Napa,low,medium,2025-06-01,135.3,15.1,20.5,8,2025-06-20,True,leak,64,inspect_soon,2,False,minor leak observed
GL-006,road,steel,1967,451.5775852390783,38.329369993643326,-122.17343772949306,silt,13.076368336643343,Sonoma,low,low,2025-07-01,74.9,19.1,9.9,18,2025-07-21,False,none,42,monitor,3,False,no issues detected
GL-006,electrical_conduit,concrete,1987,451.5775852390783,38.329369993643326,-122.17343772949306,sand,1.387853811171028,Contra Costa,low,high,2025-08-01,67.0,20.1,32.2,13,2025-08-20,False,none,30,monitor,5,False,routine status
GL-006,water_pipe,concrete,2001,451.5775852390783,38.329369993643326,-122.17343772949306,gravel,17.877958251667135,San Francisco,medium,unknown,2025-09-01,114.1,21.8,14.7,16,2025-09-15,True,rupture,62,schedule_repair,1,False,structural weakness
GL-006,sewer_pipe,concrete,1997,451.5775852390783,38.329369993643326,-122.17343772949306,gravel,13.601081417660007,Santa Clara,medium,unknown,2025-10-01,106.1,10.9,30.2,10,2025-10-19,True,corrosion,93,inspect_soon,3,False,rust formation
GL-006,road,PVC,2017,451.5775852390783,38.329369993643326,-122.17343772949306,sand,20.72182878933676,Napa,low,low,2025-11-01,49.2,12.6,13.9,4,2025-10-19,True,erosion,71,inspect_soon,2,True,soil erosion around asset
BR-007,sewer_pipe,cast_iron,1961,2718.05345495966,38.20702599800808,-122.0657196470938,bedrock,6.833118828908393,Napa,low,low,2024-12-01,15.4,19.1,20.5,11,,False,none,59,routine_maintenance,5,False,routine status
BR-007,gas_line,PVC,1941,2718.05345495966,38.20702599800808,-122.0657196470938,fill,22.575442027111645,Sonoma,medium,none,2025-01-01,39.7,16.5,39.3,8,2025-01-08,False,none,44,monitor,3,False,routine status
BR-007,electrical_conduit,asphalt,1976,2718.05345495966,38.20702599800808,-122.0657196470938,sand,24.95279497447821,San Francisco,low,high,2025-02-01,19.6,13.9,34.6,16,2025-02-19,False,none,19,monitor,3,False,routine status
BR-007,road,corrugated_metal,1931,2718.05345495966,38.20702599800808,-122.0657196470938,loam,22.973706746773303,Napa,medium,high,2025-03-01,44.2,12.5,11.2,7,2025-03-10,True,rupture,86,schedule_repair,1,False,structural weakness
BR-007,sewer_pipe,polyethylene,1949,2718.05345495966,38.20702599800808,-122.0657196470938,fill,19.44890034453329,San Mateo,high,extreme,2025-04-01,39.2,13.4,29.3,7,2025-04-16,False,none,49,monitor,5,False,routine status
BR-007,water_pipe,steel,1941,2718.05345495966,38.20702599800808,-122.0657196470938,fill,20.308286866090054,Marin,high,high,2025-05-01,95.6,15.2,30.1,11,2025-05-07,True,rupture,64,inspect_soon,3,False,critical damage
BR-007,sewer_pipe,corrugated_metal,1960,2718.05345495966,38.20702599800808,-122.0657196470938,bedrock,14.360126245103233,San Mateo,high,unknown,2025-06-01,143.1,12.1,8.6,18,2025-06-24,True,blockage,100,schedule_repair,1,True,blockage detected
BR-007,gas_line,corrugated_metal,1931,2718.05345495966,38.20702599800808,-122.0657196470938,fill,4.79842317661504,Solano,medium,none,2025-07-01,102.8,21.6,23.6,9,2025-07-06,True,corrosion,81,schedule_repair,3,False,corrosion detected
BR-007,storm_drain,clay,1923,2718.05345495966,38.20702599800808,-122.0657196470938,silt,16.934982040886954,Santa Clara,high,unknown,2025-08-01,138.9,11.3,15.4,1,2025-08-23,True,erosion,63,inspect_soon,1,True,erosion undermining structure
BR-007,storm_drain,aluminum,1987,2718.05345495966,38.20702599800808,-122.0657196470938,silt,17.825177906930193,Alameda,medium,high,2025-09-01,117.5,21.8,23.7,7,2025-09-21,False,none,44,monitor,3,False,functioning normally
BR-007,bridge,copper,1982,2718.05345495966,38.20702599800808,-122.0657196470938,sand,24.62104060550132,Sonoma,medium,none,2025-10-01,109.1,20.1,36.1,13,2025-10-12,False,none,20,monitor,3,False,normal operation
BR-007,bridge,composite,1992,2718.05345495966,38.20702599800808,-122.0657196470938,gravel,13.55142601612758,San Francisco,high,low,2025-11-01,62.1,15.1,11.3,18,2025-10-12,True,leak,87,schedule_repair,3,False,fluid loss detected
SD-008,road,corrugated_metal,1988,3537.2181457996094,38.10165663513708,-121.90536157146354,silt,6.822861771520238,Solano,medium,extreme,2024-12-01,48.7,18.9,9.9,3,2018-02-17,False,none,26,routine_maintenance,4,False,functioning normally
SD-008,electrical_conduit,aluminum,1931,3537.2181457996094,38.10165663513708,-121.90536157146354,fill,17.100292892400656,San Francisco,medium,medium,2025-01-01,126.9,18.1,15.8,8,2018-02-17,False,none,18,routine_maintenance,3,False,normal operation
SD-008,electrical_conduit,polyethylene,1949,3537.2181457996094,38.10165663513708,-121.90536157146354,bedrock,24.471247121917212,Sonoma,high,high,2025-02-01,135.7,12.6,43.1,12,2018-02-17,False,none,35,routine_maintenance,3,False,routine status
SD-008,bridge,corrugated_metal,1933,3537.2181457996094,38.10165663513708,-121.90536157146354,silt,4.475870759790309,Marin,medium,high,2025-03-01,67.7,14.1,34.9,8,2018-02-17,False,none,11,routine_maintenance,4,False,no issues detected
SD-008,bridge,cast_iron,2006,3537.2181457996094,38.10165663513708,-121.90536157146354,fill,8.184588712707043,Contra Costa,high,high,2025-04-01,1.4,16.2,5.8,12,2018-02-17,False,none,34,monitor,5,False,no issues detected
SD-008,road,ductile_iron,1996,3537.2181457996094,38.10165663513708,-121.90536157146354,fill,13.565874558408805,Solano,low,low,2025-05-01,118.8,17.7,21.0,15,2018-02-17,False,none,47,monitor,5,False,normal operation
SD-008,sewer_pipe,PVC,1940,3537.2181457996094,38.10165663513708,-121.90536157146354,gravel,4.301400863317078,Contra Costa,medium,unknown,2025-06-01,42.7,16.5,15.3,0,2018-02-17,False,none,32,monitor,3,False,normal operation
SD-008,storm_drain,clay,1955,3537.2181457996094,38.10165663513708,-121.90536157146354,gravel,0.6123755000403756,Alameda,low,low,2025-07-01,1.5,15.7,30.5,7,2018-02-17,False,none,35,routine_maintenance,3,False,functioning normally
SD-008,sewer_pipe,steel,2019,3537.2181457996094,38.10165663513708,-121.90536157146354,sand,8.458415334723417,Santa Clara,high,extreme,2025-08-01,120.7,15.3,23.4,8,2018-02-17,False,none,40,monitor,5,False,normal operation
SD-008,bridge,PVC,1981,3537.2181457996094,38.10165663513708,-121.90536157146354,fill,21.62946017965612,San Mateo,medium,unknown,2025-09-01,77.6,16.0,43.6,12,2018-02-17,False,none,22,monitor,3,False,functioning normally
SD-008,water_pipe,asphalt,2002,3537.2181457996094,38.10165663513708,-121.90536157146354,sand,1.1420153995320932,San Mateo,low,low,2025-10-01,102.7,15.2,13.8,16,2018-02-17,False,none,12,monitor,5,False,routine status
SD-008,road,polyethylene,1947,3537.2181457996094,38.10165663513708,-121.90536157146354,silt,10.750338674234845,Sonoma,high,none,2025-11-01,137.1,16.5,28.5,8,2018-02-17,False,none,53,routine_maintenance,5,False,no issues detected
SD-009,bridge,concrete,1941,486.09648128715247,37.45501157333694,-121.96516479775856,gravel,19.0577554884493,Marin,low,low,2024-12-01,81.1,20.7,33.0,6,,False,none,29,routine_maintenance,4,False,no issues detected
SD-009,sewer_pipe,steel,2000,486.09648128715247,37.45501157333694,-121.96516479775856,bedrock,23.818332367809433,Santa Clara,low,none,2025-01-01,75.4,17.6,38.0,9,2025-01-08,True,corrosion,66,schedule_repair,1,True,material degradation
SD-009,road,clay,1990,486.09648128715247,37.45501157333694,-121.96516479775856,sand,24.623290472244154,Sonoma,high,none,2025-02-01,43.6,18.7,21.3,4,2025-02-17,True,blockage,93,schedule_repair,1,False,partial blockage
SD-009,gas_line,cast_iron,1990,486.09648128715247,37.45501157333694,-121.96516479775856,sand,10.576855756193492,Contra Costa,medium,high,2025-03-01,45.7,17.2,32.5,16,2025-03-13,True,crack,61,inspect_soon,2,False,crack in structure
SD-009,gas_line,clay,1976,486.09648128715247,37.45501157333694,-121.96516479775856,bedrock,23.74857947689952,San Francisco,low,high,2025-04-01,119.4,17.7,17.1,1,2025-04-21,True,corrosion,68,schedule_repair,3,False,material degradation
SD-009,road,polyethylene,1978,486.09648128715247,37.45501157333694,-121.96516479775856,sand,0.9413684965327508,San Francisco,high,none,2025-05-01,67.3,16.9,22.4,8,2025-05-22,True,erosion,74,schedule_repair,3,False,erosion undermining structure
SD-009,storm_drain,composite,1995,486.09648128715247,37.45501157333694,-121.96516479775856,bedrock,18.65185064134999,Solano,medium,medium,2025-06-01,24.5,10.3,40.8,1,2025-06-06,True,crack,90,schedule_repair,2,False,minor crack observed
SD-009,water_pipe,copper,1947,486.09648128715247,37.45501157333694,-121.96516479775856,sand,16.080124144377532,Solano,low,extreme,2025-07-01,14.2,22.0,43.0,9,2025-07-12,False,none,9,routine_maintenance,4,False,functioning normally
SD-009,road,polyethylene,1956,486.09648128715247,37.45501157333694,-121.96516479775856,bedrock,6.278280772065214,San Mateo,medium,medium,2025-08-01,70.9,10.4,33.8,11,2025-08-11,True,corrosion,95,schedule_repair,2,False,material degradation
SD-009,sewer_pipe,asphalt,2009,486.09648128715247,37.45501157333694,-121.96516479775856,loam,12.704341184941018,Marin,medium,high,2025-09-01,69.7,14.7,20.0,1,2025-09-10,False,none,40,monitor,3,False,normal operation
SD-009,electrical_conduit,steel,1951,486.09648128715247,37.45501157333694,-121.96516479775856,clay,3.2878524392214903,Alameda,low,unknown,2025-10-01,98.0,11.3,37.8,14,2025-10-19,True,erosion,100,schedule_repair,1,False,erosion detected
SD-009,water_pipe,asphalt,1976,486.09648128715247,37.45501157333694,-121.96516479775856,sand,21.784663510624622,Marin,medium,high,2025-11-01,70.6,11.2,6.0,2,2025-10-19,False,none,19,monitor,3,False,functioning normally
EC-010,storm_drain,clay,1992,3806.3173925983183,37.93587827378149,-122.6960265638331,gravel,8.979759658020837,San Mateo,medium,high,2024-12-01,21.5,19.5,9.1,1,2024-12-15,False,none,5,monitor,5,False,normal operation
EC-010,storm_drain,cast_iron,2022,3806.3173925983183,37.93587827378149,-122.6960265638331,gravel,15.663806619662905,Alameda,high,high,2025-01-01,76.1,15.1,31.5,6,2025-01-08,True,erosion,74,schedule_repair,3,False,soil erosion around asset
EC-010,sewer_pipe,corrugated_metal,1964,3806.3173925983183,37.93587827378149,-122.6960265638331,loam,4.0162787678106175,Contra Costa,low,low,2025-02-01,135.9,19.6,16.6,8,2025-02-21,True,erosion,92,inspect_soon,1,False,erosion undermining structure
EC-010,bridge,corrugated_metal,1964,3806.3173925983183,37.93587827378149,-122.6960265638331,sand,5.197526650417206,Marin,low,none,2025-03-01,23.9,13.3,43.1,10,2025-03-09,False,none,30,monitor,3,False,normal operation
EC-010,storm_drain,polyethylene,2006,3806.3173925983183,37.93587827378149,-122.6960265638331,fill,24.784840738426684,San Francisco,medium,unknown,2025-04-01,103.4,13.1,22.4,15,2025-04-15,True,corrosion,90,schedule_repair,1,True,corrosion detected
EC-010,bridge,copper,2002,3806.3173925983183,37.93587827378149,-122.6960265638331,silt,18.830562666750694,San Mateo,low,none,2025-05-01,89.0,13.0,22.2,6,2025-05-16,True,erosion,86,inspect_soon,1,False,erosion undermining structure
EC-010,bridge,asphalt,1995,3806.3173925983183,37.93587827378149,-122.6960265638331,bedrock,24.037421327721123,Napa,medium,low,2025-06-01,112.2,17.4,32.1,12,2025-06-10,False,none,18,monitor,4,False,normal operation
EC-010,gas_line,cast_iron,1967,3806.3173925983183,37.93587827378149,-122.6960265638331,clay,7.4331248620354415,Marin,high,medium,2025-07-01,22.6,19.8,35.7,2,2025-07-15,True,erosion,61,schedule_repair,2,False,erosion detected
EC-010,gas_line,composite,1953,3806.3173925983183,37.93587827378149,-122.6960265638331,sand,4.160520285525399,San Mateo,low,medium,2025-08-01,141.1,15.4,24.0,10,2025-08-23,True,corrosion,68,schedule_repair,3,False,corrosion detected
EC-010,road,ductile_iron,1982,3806.3173925983183,37.93587827378149,-122.6960265638331,sand,12.598401109532352,Napa,medium,medium,2025-09-01,93.1,14.6,13.6,2,2025-09-14,True,blockage,60,inspect_soon,2,False,jammed drain overflow risk
